Baugruppennummer,Primary Text,id,isHeading,parentBinding,module,Artifact Type
"=""7531""",Pistolen,9173,false,11924,12505,Baugruppe
"=""7532""",Maschinenpistolen,9654,false,11924,12505,Baugruppe
"=""7533""",Leuchtpistolen,9406,false,11924,12505,Baugruppe
"=""7550""",Mess- und Sicherheitseinrichtungen für Handwaffen,11839,false,9247,12505,Baugruppe
"=""7551""",Messmittel,11701,false,11839,12505,Baugruppe
"=""7590""",Zubehör und Unterbringung,9115,false,9247,12505,Baugruppe
"=""7591""","Betriebsfüllung, Art und Umfang",8499,false,9115,12505,Baugruppe
"=""7592""",Pflegeeinrichtungen und -mittel,9151,false,9115,12505,Baugruppe
"=""7593""",Schutz- und Sicherheitseinrichtungen,8581,false,9115,12505,Baugruppe
"=""7594""",Einbaugestelle,7842,false,9115,12505,Baugruppe
"=""7595""",Konservierung,8364,false,9115,12505,Baugruppe
"=""7596""","Verbindungselemente, dämpfende Unterlagen",11457,false,9115,12505,Baugruppe
"=""7597""",Halterungen,10926,false,9115,12505,Baugruppe
"=""7599""",Unterbringung an Bord,10206,false,9115,12505,Baugruppe
"=""7600""",Munition für die Über- und Unterwasserwaffen,10315,false,10570,12505,Baugruppe
"=""7600""",Grundforderungen,10163,false,10315,12505,Baugruppe
"=""7601""",Grundforderungen zu 7610,11494,false,10163,12505,Baugruppe
"=""7602""",Grundforderungen zu 7620,12210,false,10163,12505,Baugruppe
"=""7603""",Grundforderungen zu 7630,9951,false,10163,12505,Baugruppe
"=""7604""",Grundforderungen zu 7640,11583,false,10163,12505,Baugruppe
"=""7605""",Grundforderungen zu 7650,11506,false,10163,12505,Baugruppe
"=""7606""",Grundforderungen zu 7660,10847,false,10163,12505,Baugruppe
"=""7607""",Grundforderungen zu 7670,11677,false,10163,12505,Baugruppe
"=""7608""",Grundforderungen zu 7680,7779,false,10163,12505,Baugruppe
"=""7609""",Grundforderungen zu 7690,11671,false,10163,12505,Baugruppe
"=""7610""",Artilleriemunition,9510,false,10315,12505,Baugruppe
"=""7611""",Munition bis einschließlich 30 mm Kaliber,8255,false,9510,12505,Baugruppe
"=""7612""",Munition über 30 mm Kal. bis einschließlich 75 mm Kal.,11443,false,9510,12505,Baugruppe
"=""7613""",Munition von 75 mm bis einschließlich 125 mm Kaliber,8231,false,9510,12505,Baugruppe
"=""7614""",Munition über 125 mm Kaliber,12179,false,9510,12505,Baugruppe
"=""7620""",Flugkörper und Raketen,7061,false,10315,12505,Baugruppe
"=""7621""",Flugkörper und gelenkte Raketen,7796,false,7061,12505,Baugruppe
"=""7622""",Ballistische Raketen,10575,false,7061,12505,Baugruppe
"=""7623""",Energieversorgung,7363,false,7061,12505,Baugruppe
"=""7624""",Antrieb (Motore),8546,false,7061,12505,Baugruppe
"=""7625""",Lenkeinrichtung,11978,false,7061,12505,Baugruppe
"=""7626""",Steuerungseinrichtung,11199,false,7061,12505,Baugruppe
"=""7627""",Sondereinrichtung (z.B. Telemetrie),8917,false,7061,12505,Baugruppe
"=""7628""",Gefechtsköpfe,7550,false,7061,12505,Baugruppe
"=""7629""",Zünder,10684,false,7061,12505,Baugruppe
"=""7630""",Torpedo,11337,false,10315,12505,Baugruppe
"=""7631""",Torpedo- Seeziel,7651,false,11337,12505,Baugruppe
"=""7632""",Torpedos- U Abwehr,8880,false,11337,12505,Baugruppe
"=""7633""",Torpedogefechtsköpfe,6564,false,11337,12505,Baugruppe
"=""7634""",Torpedozünder,10260,false,11337,12505,Baugruppe
"=""7635""",Torpedoinitialladungen,11215,false,11337,12505,Baugruppe
"=""7636""",Torpedokartuschen (Verdampfer),7551,false,11337,12505,Baugruppe
"=""7637""",Torpedo- Ausstoßmunition,9017,false,11337,12505,Baugruppe
"=""7638""",Torpedo-Abzugsmunition,8643,false,11337,12505,Baugruppe
"=""7640""",Raketen für U Jagd,8076,false,10315,12505,Baugruppe
"=""7641""",U Jagd-Rakete,10232,false,8076,12505,Baugruppe
"=""7642""","U Jagd-Rakete, Übung",10705,false,8076,12505,Baugruppe
"=""7643""","U Jagd-Rakete, Exerzier",11189,false,8076,12505,Baugruppe
"=""7644""",Treibladung,11661,false,8076,12505,Baugruppe
"=""7645""",Marschtriebwerk,9476,false,8076,12505,Baugruppe
"=""7646""",Gefechtskopf,10829,false,8076,12505,Baugruppe
"=""7647""",Druckzünder,7109,false,8076,12505,Baugruppe
"=""7648""",Zeitzünder,7950,false,8076,12505,Baugruppe
"=""7649""",Abstandszünder,9327,false,8076,12505,Baugruppe
"=""7650""",Wasserbomben,12017,false,10315,12505,Baugruppe
"=""7651""",Wasserbomben,9446,false,12017,12505,Baugruppe
"=""7652""","Wasserbomben, Übung",10902,false,12017,12505,Baugruppe
"=""7653""","Wasserbomben, Exerzier",7199,false,12017,12505,Baugruppe
"=""7654""","Wasserbomben, Wurf",9249,false,12017,12505,Baugruppe
"=""7655""","Wasserbomben, Wurf-Übung",7748,false,12017,12505,Baugruppe
"=""7656""","Wasserbomben, Wurf- Exerzier",9335,false,12017,12505,Baugruppe
"=""7657""",Sprengbüchsen,12099,false,12017,12505,Baugruppe
"=""7658""",Zündkapseln,8559,false,12017,12505,Baugruppe
"=""7659""",Wabozünder,8867,false,12017,12505,Baugruppe
"=""7660""",Munition für Handwaffen und Maschinengewehre,9320,false,10315,12505,Baugruppe
"=""7661""",Gewehrmunition,6746,false,9320,12505,Baugruppe
"=""7662""",Masch. -Gewehrmunition,10654,false,9320,12505,Baugruppe
"=""7663""",Pistolenmunition,12144,false,9320,12505,Baugruppe
"=""7665""",Handgranaten,10305,false,9320,12505,Baugruppe
"=""7670""",Darstellungsmittel und -Munition UJagd,10334,false,10315,12505,Baugruppe
"=""7671""",UJagd- Rakete-Darstellung,10384,false,10334,12505,Baugruppe
"=""7674""","Darstellungsmittel Wasserbombe, Tag",7650,false,10334,12505,Baugruppe
"=""7675""","Darstellungsmittel Wasserbombe, Nacht",11414,false,10334,12505,Baugruppe
"=""7677""",Darstellungsmunition für UJagd- Übungen,11613,false,10334,12505,Baugruppe
"=""7680""","Übungs-, Exerzier- und sonstige Munition",7036,false,10315,12505,Baugruppe
"=""7681""",Artillerie Übungsmunition,8145,false,7036,12505,Baugruppe
"=""7682""",Artillerie Exerziermunition,11464,false,7036,12505,Baugruppe
"=""7683""",T Übungsmunition,8580,false,7036,12505,Baugruppe
"=""7684""",T Exerziermunition,11352,false,7036,12505,Baugruppe
"=""7685""",Flugkörper- und Raketen-Übungsmunition,11714,false,7036,12505,Baugruppe
"=""7686""",Flugkörper- und Raketen-Exerziermunition,11776,false,7036,12505,Baugruppe
"=""7687""",Signalmunition,8723,false,7036,12505,Baugruppe
"=""7688""",Salutmunition,9765,false,7036,12505,Baugruppe
"=""7689""",Sonstige Munition,9468,false,7036,12505,Baugruppe
"=""7690""",Zubehör und Unterbringung,11556,false,10315,12505,Baugruppe
"=""7691""","Betriebsfüllung, Art und Umfang",9501,false,11556,12505,Baugruppe
"=""7692""",Pflegeeinrichtung und -mittel,10064,false,11556,12505,Baugruppe
"=""7693""",Schutz- und Sicherheitseinrichtungen,11384,false,11556,12505,Baugruppe
"=""7694""",Einbaugestelle,11670,false,11556,12505,Baugruppe
"=""7695""",Konservierung,11462,false,11556,12505,Baugruppe
"=""7696""","Verbindungselemente, dämpfende Unterlagen",8611,false,11556,12505,Baugruppe
"=""7697""",Halterungen,8339,false,11556,12505,Baugruppe
"=""7699""",Unterbringung an Bord,11966,false,11556,12505,Baugruppe
"=""7710""",Schallkanone,8644,false,10570,12505,Baugruppe
"=""8000""",Sperrwaffen-Anlagen - Übersicht,8435,false,"",12505,Baugruppe
"=""8000""",Planung und allgemeine Richtlinien,7144,false,8435,12505,Baugruppe
"=""8000""",Grundforderungen,6592,false,7144,12505,Baugruppe
"=""8001""",Grundforderungen zu 8010,11486,false,6592,12505,Baugruppe
"=""8002""",Grundforderungen zu 8020,6717,false,6592,12505,Baugruppe
"=""8003""",Grundforderungen zu 8030,11026,false,6592,12505,Baugruppe
"=""8004""",Grundforderungen zu 8040,7705,false,6592,12505,Baugruppe
"=""8005""",Grundforderungen zu 8050,7877,false,6592,12505,Baugruppe
"=""8006""",Grundforderungen zu 8060,9530,false,6592,12505,Baugruppe
"=""8007""",Grundforderungen zu 8070,12472,false,6592,12505,Baugruppe
"=""8008""",Grundforderungen zu 8080,9019,false,6592,12505,Baugruppe
"=""8009""",Grundforderungen zu 8090,7870,false,6592,12505,Baugruppe
"=""8010""",Baurichtlinien,8245,false,7144,12505,Baugruppe
"=""8012""",EMV und Schutz gegen (N)EMP und Blitzschlag,11794,false,8245,12505,Baugruppe
"=""8013""",Amagnetische Bauweise,10770,false,8245,12505,Baugruppe
"=""8014""",Elastische Aufstellung,7207,false,8245,12505,Baugruppe
"=""8030""",Gewichte,11609,false,7144,12505,Baugruppe
"=""8040""","Berechnung, Auslegung der Sperrwaffenanlagen",10224,false,7144,12505,Baugruppe
"=""8060""",Prüfungen und Nachweise,6988,false,7144,12505,Baugruppe
"=""8061""",Musterprüfung,10690,false,6988,12505,Baugruppe
"=""8062""",Softwareprüfung,11044,false,6988,12505,Baugruppe
"=""8063""",Werksprüfung,11398,false,6988,12505,Baugruppe
"=""8064""",Installations- und Integrationsprüfung,10789,false,6988,12505,Baugruppe
"=""8065""",Funktionsnachweis,7894,false,6988,12505,Baugruppe
"=""8066""",Fahr- und Betriebstest,9240,false,6988,12505,Baugruppe
"=""8067""",Firmeninterne Prüfungen,7269,false,6988,12505,Baugruppe
"=""8068""",Truppenversuch,9735,false,6988,12505,Baugruppe
"=""8070""","Zeichnungen, Gesamtpläne",10321,false,7144,12505,Baugruppe
"=""8071""","Sperrwaffen-, Anordnungspläne",10573,false,10321,12505,Baugruppe
"=""8072""",Aufmasspläne,8085,false,10321,12505,Baugruppe
"=""8073""",Schematische Darstellung,10956,false,10321,12505,Baugruppe
"=""8074""","Geräteverknüpfung (Interface, Sperrwaffen)",11516,false,10321,12505,Baugruppe
"=""8100""","Wurf-, Transport-, Lagerungs- und Vorbereitungseinrichtung für Minen und Minenfeldschutzmittel",10971,false,8435,12505,Baugruppe
"=""8100""",Grundforderungen,6731,false,10971,12505,Baugruppe
"=""8101""",Grundforderungen zu 8110,7477,false,6731,12505,Baugruppe
"=""8102""",Grundforderungen zu 8120,8500,false,6731,12505,Baugruppe
"=""8103""",Grundforderungen zu 8130,11333,false,6731,12505,Baugruppe
"=""8104""",Grundforderungen zu 8140,6923,false,6731,12505,Baugruppe
"=""8105""",Grundforderungen zu 8150,9706,false,6731,12505,Baugruppe
"=""8106""",Grundforderungen zu 8160,9269,false,6731,12505,Baugruppe
"=""8107""",Grundforderungen zu 8170,8028,false,6731,12505,Baugruppe
"=""8108""",Grundforderungen zu 8180,7853,false,6731,12505,Baugruppe
"=""8109""",Grundforderungen zu 8190,10823,false,6731,12505,Baugruppe
"=""8110""",Minenwurfeinrichtungen,7509,false,10971,12505,Baugruppe
"=""8111""",Verbindungsteile für Schieneneinbau,11689,false,7509,12505,Baugruppe
"=""8112""",Minenschienen,9344,false,7509,12505,Baugruppe
"=""8113""",Abwurfbühnen,7236,false,7509,12505,Baugruppe
"=""8114""",Einreihstellen,10330,false,7509,12505,Baugruppe
"=""8115""",Drehscheiben,10184,false,7509,12505,Baugruppe
"=""8120""",Minenwurfeinrichtung (Mineneinzellager),6742,false,10971,12505,Baugruppe
"=""8121""",Verbindungsteile für Mineneinzellager,7287,false,6742,12505,Baugruppe
"=""8122""",Abwurfeinrichtung,7831,false,6742,12505,Baugruppe
"=""8123""",Slipeinrichtung,11095,false,6742,12505,Baugruppe
"=""8130""",Minenwurfanlage für UBoote,11316,false,10971,12505,Baugruppe
"=""8133""",Minengürtel,9358,false,11316,12505,Baugruppe
"=""8140""",Zurreinrichtungen für Minenwurfeinrichtung,9314,false,10971,12505,Baugruppe
"=""8141""",Zurreinrichtungen,7915,false,9314,12505,Baugruppe
"=""8142""",Minenstopper,12093,false,9314,12505,Baugruppe
"=""8145""",Unterfütterungen,7730,false,9314,12505,Baugruppe
"=""8149""",Sonstiges,9407,false,9314,12505,Baugruppe
"=""8150""",Prüfeinrichtungen,8261,false,10971,12505,Baugruppe
"=""8151""",Lehrenwagen,7303,false,8261,12505,Baugruppe
"=""8152""",Abstandslehre,9213,false,8261,12505,Baugruppe
"=""8153""",Minenprofile,8534,false,8261,12505,Baugruppe
"=""8160""",Minentransporteinrichtungen,8217,false,10971,12505,Baugruppe
"=""8161""",Lastengeschirr,7552,false,8217,12505,Baugruppe
"=""8162""",Transportgestell,11712,false,8217,12505,Baugruppe
"=""8170""",Versorgung für die Minenwaffe,6599,false,10971,12505,Baugruppe
"=""8171""","Stromversorgung, Umformer, Gleichrichter",8865,false,6599,12505,Baugruppe
"=""8173""",Druckölversorgung,7009,false,6599,12505,Baugruppe
"=""8179""",Sonstige Betriebsstoffe,8037,false,6599,12505,Baugruppe
"=""8180""",Minenbetriebsräume und Minenlagerräume,6800,false,10971,12505,Baugruppe
"=""8183""",Besondere Minenlagerräume und -einrichtungen,9451,false,6800,12505,Baugruppe
"=""8190""","Zubehör, Ein- und Ausbau",7523,false,10971,12505,Baugruppe
"=""8191""","Betriebsfüllung, Art und Umfang",8108,false,7523,12505,Baugruppe
"=""8192""",Pflegeeinrichtungen und -mittel,7333,false,7523,12505,Baugruppe
"=""8193""",Schutz- und Sicherheitseinrichtungen,11428,false,7523,12505,Baugruppe
"=""8194""",Einbaugestelle,8273,false,7523,12505,Baugruppe
"=""8195""",Konservierung,12403,false,7523,12505,Baugruppe
"=""8196""","Verbindungselemente, dämpfende Unterlagen",11307,false,7523,12505,Baugruppe
"=""8197""",Halterungen,10622,false,7523,12505,Baugruppe
"=""8198""",Ein- und Ausbauvorrichtungen,9560,false,7523,12505,Baugruppe
"=""8199""",Ein- und Ausbau an Bord,11018,false,7523,12505,Baugruppe
"=""8200""","Minensuch-, Minenortungsgeräte sowie Bezeichnungsbojeneinrichtungen",9616,false,8435,12505,Baugruppe
"=""8200""",Grundforderungen,11835,false,9616,12505,Baugruppe
"=""8201""",Grundforderungen zu 8210,10824,false,11835,12505,Baugruppe
"=""8202""",Grundforderungen zu 8220,9330,false,11835,12505,Baugruppe
"=""8203""",Grundforderungen zu 8230,9035,false,11835,12505,Baugruppe
"=""8204""",Grundforderungen zu 8240,11271,false,11835,12505,Baugruppe
"=""8205""",Grundforderungen zu 8250,8670,false,11835,12505,Baugruppe
"=""8206""",Grundforderungen zu 8260,8685,false,11835,12505,Baugruppe
"=""8207""",Grundforderungen zu 8270,9459,false,11835,12505,Baugruppe
"=""8208""",Grundforderungen zu 8280,12452,false,11835,12505,Baugruppe
"=""8209""",Grundforderungen zu 8290,8754,false,11835,12505,Baugruppe
"=""8210""",Einrichtungen für mechanische Minensuchgeräte,10478,false,9616,12505,Baugruppe
"=""8220""",Einrichtungen für optische Minenortungsgeräte,8436,false,9616,12505,Baugruppe
"=""8221""",Unterwasser-Kamera,9744,false,8436,12505,Baugruppe
"=""8222""",Unterwasser-Fernsehanlagen,7088,false,8436,12505,Baugruppe
"=""8230""",Einrichtungen für magnetische Minenortungsgeräte,7111,false,9616,12505,Baugruppe
"=""8240""",Einrichtungen für akustische Minenortungsgeräte,11932,false,9616,12505,Baugruppe
"=""8250""",Einrichtungen für Bezeichnungsbojen,8734,false,9616,12505,Baugruppe
"=""8251""","Einrichtungen für Bezeichnungsbojen, losnehmbar",11547,false,8734,12505,Baugruppe
"=""8260""",Sondereinrichtungen für Minenortungsgeräte,7818,false,9616,12505,Baugruppe
"=""8290""","Zubehör, Ein- und Ausbau",12486,false,9616,12505,Baugruppe
"=""8291""","Betriebsfüllung, Art und Umfang",8741,false,12486,12505,Baugruppe
"=""8292""",Pflegeeinrichtungen und -mittel,9475,false,12486,12505,Baugruppe
"=""8293""",Schutz- und Sicherheitseinrichtungen,8463,false,12486,12505,Baugruppe
"=""8294""",Einbaugestelle,11335,false,12486,12505,Baugruppe
"=""8295""",Konservierung,9912,false,12486,12505,Baugruppe
"=""8296""","Verbindungselemente, dämpfende Unterlagen",9672,false,12486,12505,Baugruppe
"=""8297""",Halterungen,6819,false,12486,12505,Baugruppe
"=""8298""",Ein- und Ausbauvorrichtungen,8612,false,12486,12505,Baugruppe
"=""8299""",Ein- und Ausbau an Bord,8988,false,12486,12505,Baugruppe
"=""8300""",Minenräumgeräte-Einrichtungen,6784,false,8435,12505,Baugruppe
"=""8300""",Grundforderungen,8879,false,6784,12505,Baugruppe
"=""8301""",Grundforderungen zu 8310,8040,false,8879,12505,Baugruppe
"=""8302""",Grundforderungen zu 8320,8403,false,8879,12505,Baugruppe
"=""8303""",Grundforderungen zu 8330,11399,false,8879,12505,Baugruppe
"=""8304""",Grundforderungen zu 8340,6730,false,8879,12505,Baugruppe
"=""8305""",Grundforderungen zu 8350,7837,false,8879,12505,Baugruppe
"=""8306""",Grundforderungen zu 8360,12308,false,8879,12505,Baugruppe
"=""8307""",Grundforderungen zu 8370,8093,false,8879,12505,Baugruppe
"=""8308""",Grundforderungen zu 8380,10755,false,8879,12505,Baugruppe
"=""8309""",Grundforderungen zu 8390,8565,false,8879,12505,Baugruppe
"=""8310""",Kabel- und Leinenwinden,10194,false,6784,12505,Baugruppe
"=""8311""","Kabelwinde, elektrisch",8420,false,10194,12505,Baugruppe
"=""8314""",Winden für Akustikkabel (Huckepack-Kabelwinden),6896,false,10194,12505,Baugruppe
"=""8315""",Leinenwinden,9690,false,10194,12505,Baugruppe
"=""8316""",Antriebe,9920,false,10194,12505,Baugruppe
"=""8317""",Steuerungen,8832,false,10194,12505,Baugruppe
"=""8319""",E Ausrüstung,11275,false,10194,12505,Baugruppe
"=""8320""",Heckführungsrollen und Leinenklemmen,9630,false,6784,12505,Baugruppe
"=""8321""","Heckführungsrollen, losnehmbar",7141,false,9630,12505,Baugruppe
"=""8322""","Leinenklemmen, losnehmbar",8424,false,9630,12505,Baugruppe
"=""8323""",Umlenkrollen,7245,false,9630,12505,Baugruppe
"=""8330""",Aussetzkräne und -bäume,10841,false,6784,12505,Baugruppe
"=""8331""",Aussetzkräne,11365,false,10841,12505,Baugruppe
"=""8333""",Aussetzkran für Schwimmer,7514,false,10841,12505,Baugruppe
"=""8334""",Aussetzbäume,12247,false,10841,12505,Baugruppe
"=""8336""",Antriebe,12160,false,10841,12505,Baugruppe
"=""8340""",Energieerzeug. für magnetische Räumgeräte,11185,false,6784,12505,Baugruppe
"=""8341""",Generator (fest eingebaut),9995,false,11185,12505,Baugruppe
"=""8350""",Energieerzeug. für akustische Räumgeräte,7593,false,6784,12505,Baugruppe
"=""8360""",Steuerung für magnetische Räumgeräte,10030,false,6784,12505,Baugruppe
"=""8361""",Steuer- und Regeleinrichtungen,11180,false,10030,12505,Baugruppe
"=""8370""",Steuerungen für akustische Räumgeräte,7156,false,6784,12505,Baugruppe
"=""8371""",Steuer- und Regeleinrichtungen,7478,false,7156,12505,Baugruppe
"=""8380""",Sondereinrichtungen für Minenräumgeräte,8415,false,6784,12505,Baugruppe
"=""8381""",Räumkabel-Anschlusskasten,6643,false,8415,12505,Baugruppe
"=""8387""",Leinenhaspeln,11564,false,8415,12505,Baugruppe
"=""8388""",Ein- und Ausbauvorrichtungen,7064,false,8415,12505,Baugruppe
"=""8390""","Zubehör, Ein- und Ausbau",8413,false,6784,12505,Baugruppe
"=""8391""","Betriebsfüllung, Art und Umfang",7720,false,8413,12505,Baugruppe
"=""8392""",Pflegeeinrichtungen und -mittel,7229,false,8413,12505,Baugruppe
"=""8393""",Schutz- und Sicherheitseinrichtungen,11405,false,8413,12505,Baugruppe
"=""8394""",Einbaugestelle,12473,false,8413,12505,Baugruppe
"=""8395""",Konservierung,10766,false,8413,12505,Baugruppe
"=""8396""","Verbindungselemente, dämpfende Unterlagen",7911,false,8413,12505,Baugruppe
"=""8397""",Halterungen,9507,false,8413,12505,Baugruppe
"=""8398""",Ein- und Ausbauvorrichtungen,12040,false,8413,12505,Baugruppe
"=""8399""",Ein- und Ausbau an Bord,9808,false,8413,12505,Baugruppe
"=""8400""",Passiver Schiffsschutz,6956,false,8435,12505,Baugruppe
"=""8400""",Grundforderungen,8715,false,6956,12505,Baugruppe
"=""8401""",Grundforderungen zu 8410,8522,false,8715,12505,Baugruppe
"=""8402""",Grundforderungen zu 8420,7163,false,8715,12505,Baugruppe
"=""8403""",Grundforderungen zu 8430,12409,false,8715,12505,Baugruppe
"=""8404""",Grundforderungen zu 8440,10022,false,8715,12505,Baugruppe
"=""8405""",Grundforderungen zu 8450,8761,false,8715,12505,Baugruppe
"=""8406""",Grundforderungen zu 8460,10893,false,8715,12505,Baugruppe
"=""8407""",Grundforderungen zu 8470,10732,false,8715,12505,Baugruppe
"=""8408""",Grundforderungen zu 8480,11652,false,8715,12505,Baugruppe
"=""8409""",Grundforderungen zu 8490,7273,false,8715,12505,Baugruppe
"=""8410""",Schiffsschutz gegen Minen mit Berührungszündung,7329,false,6956,12505,Baugruppe
